lat;lon;ele;time;temperature
47.599555403;12.179001532;484.2;2026-06-28T11:31:44.000Z;40.0
47.599525647;12.178966077;484.0;2026-06-28T11:31:45.000Z;40.0
47.599500837;12.178937327;484.0;2026-06-28T11:31:46.000Z;40.0
47.5994829;12.17891478;484.0;2026-06-28T11:31:47.000Z;40.0
47.599463705;12.178866751;484.0;2026-06-28T11:31:48.000Z;40.0
47.599464543;12.178823333;484.0;2026-06-28T11:31:49.000Z;40.0
47.599482397;12.178784357;483.8;2026-06-28T11:31:50.000Z;40.0
47.599509889;12.178753261;483.8;2026-06-28T11:31:51.000Z;40.0
47.599548362;12.178708669;483.8;2026-06-28T11:31:52.000Z;40.0
47.599576106;12.178670028;483.8;2026-06-28T11:31:53.000Z;40.0
47.599610053;12.178617641;483.8;2026-06-28T11:31:54.000Z;40.0
47.599639809;12.178562153;483.8;2026-06-28T11:31:55.000Z;40.0
47.5996699;12.178503228;483.8;2026-06-28T11:31:56.000Z;40.0
47.599703427;12.178446064;483.8;2026-06-28T11:31:57.000Z;40.0
47.599752881;12.178379847;483.8;2026-06-28T11:31:58.000Z;40.0
47.599782301;12.178328717;483.8;2026-06-28T11:31:59.000Z;40.0
47.599814907;12.178259734;483.8;2026-06-28T11:32:00.000Z;40.0
47.599838879;12.178167868;483.8;2026-06-28T11:32:01.000Z;40.0
47.599848853;12.178105842;483.8;2026-06-28T11:32:02.000Z;40.0
47.599850111;12.17802655;483.6;2026-06-28T11:32:03.000Z;40.0
47.59982815;12.177933175;483.6;2026-06-28T11:32:04.000Z;40.0
47.599805603;12.177875005;483.6;2026-06-28T11:32:05.000Z;40.0
47.599764615;12.177792359;483.6;2026-06-28T11:32:06.000Z;40.0
47.599734273;12.177738464;483.6;2026-06-28T11:32:07.000Z;40.0
47.599697728;12.17767057;483.4;2026-06-28T11:32:08.000Z;40.0
47.599650454;12.17759002;483.4;2026-06-28T11:32:09.000Z;40.0
47.599611226;12.177521288;483.4;2026-06-28T11:32:10.000Z;40.0
47.599580884;12.177467728;483.4;2026-06-28T11:32:11.000Z;40.0
47.599541405;12.177402936;483.4;2026-06-28T11:32:12.000Z;40.0
47.599491701;12.177324062;483.4;2026-06-28T11:32:13.000Z;40.0
47.599458592;12.177270669;483.4;2026-06-28T11:32:14.000Z;40.0
47.599415844;12.177202357;483.4;2026-06-28T11:32:15.000Z;40.0
47.599371253;12.177135134;483.4;2026-06-28T11:32:16.000Z;40.0
47.599315345;12.177054249;483.4;2026-06-28T11:32:17.000Z;40.0
47.599277459;12.17699918;483.4;2026-06-28T11:32:18.000Z;40.0
47.599221719;12.176921731;483.4;2026-06-28T11:32:19.000Z;40.0
47.599176709;12.176862722;483.6;2026-06-28T11:32:20.000Z;40.0
47.599142008;12.176816622;483.6;2026-06-28T11:32:21.000Z;40.0
47.599099595;12.176759373;483.6;2026-06-28T11:32:22.000Z;40.0
47.599056847;12.176704304;484.0;2026-06-28T11:32:23.000Z;40.0
47.599005634;12.176636076;484.2;2026-06-28T11:32:24.000Z;40.0
47.598961294;12.17657824;484.2;2026-06-28T11:32:25.000Z;40.0
47.598916534;12.176520657;484.6;2026-06-28T11:32:26.000Z;40.0
47.598881498;12.176473718;484.4;2026-06-28T11:32:27.000Z;40.0
47.598827854;12.176403729;484.4;2026-06-28T11:32:28.000Z;40.0
47.598780915;12.176345978;484.4;2026-06-28T11:32:29.000Z;40.0
47.598743448;12.176299626;484.4;2026-06-28T11:32:30.000Z;40.0
47.598684188;12.176230559;484.2;2026-06-28T11:32:31.000Z;40.0
47.598636076;12.17616979;484.2;2026-06-28T11:32:32.000Z;40.0
47.598597938;12.176122265;484.2;2026-06-28T11:32:33.000Z;40.0
47.598540103;12.176051857;484.2;2026-06-28T11:32:34.000Z;40.0
47.59850096;12.176002236;484.2;2026-06-28T11:32:35.000Z;40.0
47.598454691;12.175940629;484.2;2026-06-28T11:32:36.000Z;40.0
47.598405071;12.175880782;484.4;2026-06-28T11:32:37.000Z;40.0
47.598355031;12.175817583;484.4;2026-06-28T11:32:38.000Z;40.0
47.598293507;12.175746756;484.4;2026-06-28T11:32:39.000Z;40.0
47.598241121;12.175695039;484.4;2026-06-28T11:32:40.000Z;40.0
47.598197702;12.175652627;484.6;2026-06-28T11:32:41.000Z;40.0
47.598140035;12.17559454;484.6;2026-06-28T11:32:42.000Z;40.0
47.598072141;12.175528407;484.6;2026-06-28T11:32:43.000Z;40.0
47.598016486;12.175476523;484.6;2026-06-28T11:32:44.000Z;40.0
47.597959572;12.175424304;484.8;2026-06-28T11:32:45.000Z;40.0
47.597905258;12.175369235;484.8;2026-06-28T11:32:46.000Z;40.0
47.597847255;12.175316345;484.6;2026-06-28T11:32:47.000Z;40.0
47.597788665;12.175265215;484.6;2026-06-28T11:32:48.000Z;40.0
47.597731501;12.17521484;484.6;2026-06-28T11:32:49.000Z;40.0
47.597675174;12.175164968;484.6;2026-06-28T11:32:50.000Z;40.0
47.597614992;12.175115347;484.6;2026-06-28T11:32:51.000Z;40.0
47.59755481;12.17506405;484.6;2026-06-28T11:32:52.000Z;40.0
47.597509632;12.175022559;484.6;2026-06-28T11:32:53.000Z;40.0
47.597442493;12.174964305;484.6;2026-06-28T11:32:54.000Z;40.0
47.597398991;12.174928347;484.6;2026-06-28T11:32:55.000Z;40.0
47.597330762;12.174868584;484.6;2026-06-28T11:32:56.000Z;40.0
47.59727343;12.17481452;484.6;2026-06-28T11:32:57.000Z;40.0
47.597228;12.174768923;484.6;2026-06-28T11:32:58.000Z;40.0
47.597171087;12.174711674;484.6;2026-06-28T11:32:59.000Z;41.0
47.597100008;12.174644871;484.6;2026-06-28T11:33:00.000Z;40.0
47.597039742;12.17459064;484.6;2026-06-28T11:33:01.000Z;40.0
47.596980566;12.174535487;484.6;2026-06-28T11:33:02.000Z;40.0
47.596933963;12.174490141;484.6;2026-06-28T11:33:03.000Z;40.0
47.596877469;12.174435155;484.6;2026-06-28T11:33:04.000Z;40.0
47.596808067;12.174372375;484.6;2026-06-28T11:33:05.000Z;40.0
47.59676314;12.174333399;484.8;2026-06-28T11:33:06.000Z;41.0
47.596696168;12.174271792;484.8;2026-06-28T11:33:07.000Z;41.0
47.596641853;12.174221249;484.8;2026-06-28T11:33:08.000Z;41.0
47.596586365;12.174172383;484.8;2026-06-28T11:33:09.000Z;40.0
47.596532134;12.174126031;484.8;2026-06-28T11:33:10.000Z;41.0
47.59648947;12.174087139;485.0;2026-06-28T11:33:11.000Z;40.0
47.5964256;12.174026705;485.2;2026-06-28T11:33:12.000Z;41.0
47.59637204;12.173976414;485.2;2026-06-28T11:33:13.000Z;40.0
47.59632485;12.173936935;485.2;2026-06-28T11:33:14.000Z;41.0
47.596258968;12.17387164;485.4;2026-06-28T11:33:15.000Z;40.0
47.596207252;12.173819672;485.4;2026-06-28T11:33:16.000Z;41.0
47.596154613;12.173768459;485.4;2026-06-28T11:33:17.000Z;40.0
47.596102729;12.173720514;485.4;2026-06-28T11:33:18.000Z;41.0
47.596049001;12.173675336;485.4;2026-06-28T11:33:19.000Z;40.0
47.596005835;12.173640635;485.6;2026-06-28T11:33:20.000Z;40.0
47.595954454;12.173594451;485.6;2026-06-28T11:33:21.000Z;41.0
47.595905587;12.173544243;485.6;2026-06-28T11:33:22.000Z;41.0
47.595846662;12.17348163;485.6;2026-06-28T11:33:23.000Z;40.0
47.595800394;12.173429746;485.6;2026-06-28T11:33:24.000Z;40.0
47.595755383;12.173371911;485.6;2026-06-28T11:33:25.000Z;40.0
47.59571054;12.173312567;485.6;2026-06-28T11:33:26.000Z;40.0
47.595674498;12.173265796;485.4;2026-06-28T11:33:27.000Z;41.0
47.595620183;12.173195137;485.4;2026-06-28T11:33:28.000Z;40.0
47.595574753;12.173137553;485.4;2026-06-28T11:33:29.000Z;41.0
47.595542483;12.17308877;485.4;2026-06-28T11:33:30.000Z;41.0
47.595496466;12.173016099;485.4;2026-06-28T11:33:31.000Z;41.0
47.595462017;12.172957174;485.4;2026-06-28T11:33:32.000Z;41.0
47.595428741;12.172898501;485.4;2026-06-28T11:33:33.000Z;40.0
47.595393704;12.172841253;485.4;2026-06-28T11:33:34.000Z;40.0
47.595354728;12.172782747;485.4;2026-06-28T11:33:35.000Z;41.0
47.595315501;12.172723403;485.4;2026-06-28T11:33:36.000Z;40.0
47.595276358;12.17266079;485.4;2026-06-28T11:33:37.000Z;40.0
47.595243249;12.17260899;485.4;2026-06-28T11:33:38.000Z;41.0
47.595193628;12.172531122;485.4;2026-06-28T11:33:39.000Z;40.0
47.595151132;12.172464486;485.4;2026-06-28T11:33:40.000Z;40.0
47.595118107;12.172408579;485.4;2026-06-28T11:33:41.000Z;40.0
47.59507603;12.172342697;485.4;2026-06-28T11:33:42.000Z;40.0
47.595029175;12.172266254;485.4;2026-06-28T11:33:43.000Z;40.0
47.594988942;12.172203558;485.4;2026-06-28T11:33:44.000Z;40.0
47.594947787;12.17214413;485.4;2026-06-28T11:33:45.000Z;40.0
47.594911242;12.172083361;485.4;2026-06-28T11:33:46.000Z;40.0
47.594876122;12.172021754;485.2;2026-06-28T11:33:47.000Z;41.0
47.594841002;12.171964338;485.2;2026-06-28T11:33:48.000Z;40.0
47.594806887;12.171909856;485.2;2026-06-28T11:33:49.000Z;40.0
47.594778137;12.171867862;485.2;2026-06-28T11:33:50.000Z;40.0
47.594728349;12.171806172;485.2;2026-06-28T11:33:51.000Z;40.0
47.594686188;12.171755126;485.2;2026-06-28T11:33:52.000Z;40.0
47.594642686;12.171705337;485.2;2026-06-28T11:33:53.000Z;40.0
47.594601111;12.171653537;485.2;2026-06-28T11:33:54.000Z;40.0
47.594558448;12.171603162;485.4;2026-06-28T11:33:55.000Z;40.0
47.594516706;12.171550943;485.4;2026-06-28T11:33:56.000Z;40.0
47.594488375;12.17150501;485.4;2026-06-28T11:33:57.000Z;40.0
47.594457027;12.171443738;485.4;2026-06-28T11:33:58.000Z;40.0
47.594426181;12.171370313;485.4;2026-06-28T11:33:59.000Z;40.0
47.594389385;12.171285823;485.4;2026-06-28T11:34:00.000Z;40.0
47.594355103;12.171221199;485.2;2026-06-28T11:34:01.000Z;40.0
47.594327861;12.171173841;485.2;2026-06-28T11:34:02.000Z;40.0
47.594294166;12.171112485;485.2;2026-06-28T11:34:03.000Z;40.0
47.594260639;12.171042329;485.2;2026-06-28T11:34:04.000Z;40.0
47.594222082;12.170953061;485.2;2026-06-28T11:34:05.000Z;40.0
47.594196685;12.170895729;485.2;2026-06-28T11:34:06.000Z;40.0
47.594148573;12.170807049;485.2;2026-06-28T11:34:07.000Z;40.0
47.594104903;12.170728175;485.2;2026-06-28T11:34:08.000Z;40.0
47.594062658;12.170649217;485.0;2026-06-28T11:34:09.000Z;40.0
47.59401924;12.170570679;485.0;2026-06-28T11:34:10.000Z;40.0
47.593974397;12.170492476;485.0;2026-06-28T11:34:11.000Z;40.0
47.593928883;12.170415446;485.0;2026-06-28T11:34:12.000Z;40.0
47.593885045;12.17033498;485.0;2026-06-28T11:34:13.000Z;40.0
47.593840789;12.170253843;485.0;2026-06-28T11:34:14.000Z;40.0
47.593805501;12.170189889;485.0;2026-06-28T11:34:15.000Z;40.0
47.593753366;12.170093581;485.0;2026-06-28T11:34:16.000Z;40.0
47.593710702;12.170017222;485.0;2026-06-28T11:34:17.000Z;40.0
47.593668541;12.169942455;485.0;2026-06-28T11:34:18.000Z;40.0
47.593627051;12.169862911;485.0;2026-06-28T11:34:19.000Z;40.0
47.593585979;12.169783199;485.0;2026-06-28T11:34:20.000Z;40.0
47.593542729;12.169701392;485.0;2026-06-28T11:34:21.000Z;40.0
47.593509369;12.169638276;485.0;2026-06-28T11:34:22.000Z;40.0
47.593461256;12.169543141;485.0;2026-06-28T11:34:23.000Z;40.0
47.593420269;12.169465106;485.0;2026-06-28T11:34:24.000Z;40.0
47.593380287;12.169386148;485.0;2026-06-28T11:34:25.000Z;40.0
47.593342066;12.169307945;485.0;2026-06-28T11:34:26.000Z;40.0
47.593304934;12.16922882;485.0;2026-06-28T11:34:27.000Z;40.0
47.59326688;12.169150114;485.0;2026-06-28T11:34:28.000Z;40.0
47.593227066;12.169070235;484.8;2026-06-28T11:34:29.000Z;40.0
47.593189012;12.16898893;484.8;2026-06-28T11:34:30.000Z;40.0
47.593153054;12.16890838;484.8;2026-06-28T11:34:31.000Z;40.0
47.593118185;12.168829674;484.8;2026-06-28T11:34:32.000Z;40.0
47.593082562;12.168751052;484.8;2026-06-28T11:34:33.000Z;40.0
47.593044592;12.168670921;484.8;2026-06-28T11:34:34.000Z;40.0
47.593009723;12.168604871;484.8;2026-06-28T11:34:35.000Z;40.0
47.592960941;12.168506971;484.8;2026-06-28T11:34:36.000Z;40.0
47.592919031;12.168424493;484.8;2026-06-28T11:34:37.000Z;40.0
47.592877541;12.168345787;484.8;2026-06-28T11:34:38.000Z;40.0
47.592829345;12.168268003;484.6;2026-06-28T11:34:39.000Z;40.0
47.592781568;12.168192985;484.6;2026-06-28T11:34:40.000Z;40.0
47.592735887;12.168117128;484.6;2026-06-28T11:34:41.000Z;41.0
47.592698671;12.16805527;484.6;2026-06-28T11:34:42.000Z;40.0
47.592642093;12.167966925;484.6;2026-06-28T11:34:43.000Z;40.0
47.592591634;12.167895595;484.6;2026-06-28T11:34:44.000Z;40.0
47.592539834;12.16782921;484.6;2026-06-28T11:34:45.000Z;40.0
47.592485603;12.167763328;484.6;2026-06-28T11:34:46.000Z;41.0
47.592431456;12.167700799;484.6;2026-06-28T11:34:47.000Z;40.0
47.592376135;12.167643048;484.8;2026-06-28T11:34:48.000Z;40.0
47.592317965;12.16758538;485.0;2026-06-28T11:34:49.000Z;41.0
47.592269517;12.167537101;485.0;2026-06-28T11:34:50.000Z;41.0
47.592202043;12.167468034;485.0;2026-06-28T11:34:51.000Z;41.0
47.592145214;12.167412797;485.0;2026-06-28T11:34:52.000Z;40.0
47.592089893;12.1673558;485.0;2026-06-28T11:34:53.000Z;41.0
47.592032393;12.167299725;485.2;2026-06-28T11:34:54.000Z;41.0
47.591972463;12.167249015;486.0;2026-06-28T11:34:55.000Z;41.0
47.591909263;12.167206351;486.0;2026-06-28T11:34:56.000Z;41.0
47.591841454;12.167158825;486.0;2026-06-28T11:34:57.000Z;41.0
47.591779847;12.167105852;486.0;2026-06-28T11:34:58.000Z;41.0
47.59172285;12.167052375;485.6;2026-06-28T11:34:59.000Z;40.0
47.591658309;12.166994791;485.4;2026-06-28T11:35:00.000Z;40.0
47.591593852;12.166926144;485.4;2026-06-28T11:35:01.000Z;40.0
47.591523025;12.166849952;485.2;2026-06-28T11:35:02.000Z;41.0
47.591465442;12.166799661;485.2;2026-06-28T11:35:03.000Z;40.0
47.591378689;12.166772671;485.2;2026-06-28T11:35:04.000Z;40.0
47.591305515;12.166811815;485.4;2026-06-28T11:35:05.000Z;40.0
47.591234352;12.166809049;485.4;2026-06-28T11:35:06.000Z;40.0
47.591160256;12.166801924;485.4;2026-06-28T11:35:07.000Z;40.0
47.59109756;12.166812653;485.4;2026-06-28T11:35:08.000Z;41.0
47.591046346;12.166806785;485.4;2026-06-28T11:35:09.000Z;41.0
47.590971077;12.166808629;485.4;2026-06-28T11:35:10.000Z;40.0
47.590906117;12.16681391;485.4;2026-06-28T11:35:11.000Z;40.0
47.590841828;12.166815251;485.4;2026-06-28T11:35:12.000Z;40.0
47.590775695;12.166813491;485.4;2026-06-28T11:35:13.000Z;40.0
47.590716099;12.166815586;485.4;2026-06-28T11:35:14.000Z;40.0
47.590651643;12.166825645;485.4;2026-06-28T11:35:15.000Z;40.0
47.590577127;12.166835954;485.2;2026-06-28T11:35:16.000Z;40.0
47.590502612;12.166833859;485.2;2026-06-28T11:35:17.000Z;40.0
47.590425331;12.166831931;485.2;2026-06-28T11:35:18.000Z;40.0
47.590359952;12.166832518;484.8;2026-06-28T11:35:19.000Z;40.0
47.590297172;12.166834781;484.8;2026-06-28T11:35:20.000Z;40.0
47.590235732;12.166841067;484.8;2026-06-28T11:35:21.000Z;40.0
47.590167671;12.166851545;484.8;2026-06-28T11:35:22.000Z;40.0
47.590087708;12.166851964;484.8;2026-06-28T11:35:23.000Z;40.0
47.590013277;12.166857412;484.8;2026-06-28T11:35:24.000Z;40.0
47.589942617;12.166863531;484.8;2026-06-28T11:35:25.000Z;40.0
47.589872209;12.16686856;484.8;2026-06-28T11:35:26.000Z;40.0
47.589803645;12.166870991;484.8;2026-06-28T11:35:27.000Z;40.0
47.589748576;12.16687141;484.8;2026-06-28T11:35:28.000Z;40.0
47.589682862;12.166874595;484.8;2026-06-28T11:35:29.000Z;40.0
47.589606922;12.166883061;484.8;2026-06-28T11:35:30.000Z;40.0
47.589557134;12.166892616;484.8;2026-06-28T11:35:31.000Z;40.0
47.589496532;12.166903932;484.8;2026-06-28T11:35:32.000Z;40.0
47.589437524;12.16691684;485.0;2026-06-28T11:35:33.000Z;40.0
47.58937927;12.166928239;485.0;2026-06-28T11:35:34.000Z;40.0
47.589318333;12.166938465;485.0;2026-06-28T11:35:35.000Z;40.0
47.589259157;12.166951625;485.2;2026-06-28T11:35:36.000Z;40.0
47.589199897;12.166962856;485.4;2026-06-28T11:35:37.000Z;40.0
47.589140637;12.166972412;485.4;2026-06-28T11:35:38.000Z;40.0
47.589083221;12.166981883;485.4;2026-06-28T11:35:39.000Z;40.0
47.589024799;12.166991942;485.6;2026-06-28T11:35:40.000Z;40.0
47.588965455;12.167004431;485.6;2026-06-28T11:35:41.000Z;40.0
47.588905441;12.167019015;485.6;2026-06-28T11:35:42.000Z;40.0
47.588857496;12.167031253;485.6;2026-06-28T11:35:43.000Z;40.0
47.588786082;12.16704634;485.6;2026-06-28T11:35:44.000Z;40.0
47.588725565;12.167061092;485.4;2026-06-28T11:35:45.000Z;40.0
47.588665886;12.167076599;485.4;2026-06-28T11:35:46.000Z;40.0
47.588604866;12.167093195;485.4;2026-06-28T11:35:47.000Z;40.0
47.588544181;12.167111384;485.4;2026-06-28T11:35:48.000Z;40.0
47.588484669;12.167130243;485.4;2026-06-28T11:35:49.000Z;40.0
47.588423984;12.167144995;485.6;2026-06-28T11:35:50.000Z;40.0
47.588364221;12.167163352;485.6;2026-06-28T11:35:51.000Z;40.0
47.588301525;12.167182546;485.6;2026-06-28T11:35:52.000Z;40.0
47.588238828;12.16720216;485.6;2026-06-28T11:35:53.000Z;40.0
47.588175293;12.167216744;485.6;2026-06-28T11:35:54.000Z;40.0
47.588115614;12.167234765;485.6;2026-06-28T11:35:55.000Z;40.0
47.58805736;12.167249266;485.6;2026-06-28T11:35:56.000Z;40.0
47.588001033;12.16726142;485.6;2026-06-28T11:35:57.000Z;40.0
47.587944791;12.167274663;485.4;2026-06-28T11:35:58.000Z;40.0
47.587886201;12.167287404;485.2;2026-06-28T11:35:59.000Z;40.0
47.587827109;12.167302575;485.0;2026-06-28T11:36:00.000Z;40.0
47.587767513;12.16732068;484.8;2026-06-28T11:36:01.000Z;40.0
47.587708253;12.167337863;484.8;2026-06-28T11:36:02.000Z;40.0
47.587648658;12.167355297;484.8;2026-06-28T11:36:03.000Z;40.0
47.587588141;12.167377425;484.8;2026-06-28T11:36:04.000Z;40.0
47.587526785;12.167402655;484.8;2026-06-28T11:36:05.000Z;40.0
47.587467106;12.167427884;484.8;2026-06-28T11:36:06.000Z;40.0
47.587408097;12.16745018;484.8;2026-06-28T11:36:07.000Z;40.0
47.58734867;12.167468956;484.8;2026-06-28T11:36:08.000Z;40.0
47.587288404;12.167480774;484.6;2026-06-28T11:36:09.000Z;40.0
47.587226462;12.167488988;484.6;2026-06-28T11:36:10.000Z;40.0
47.587164016;12.167498125;484.6;2026-06-28T11:36:11.000Z;40.0
47.587102158;12.167512625;484.6;2026-06-28T11:36:12.000Z;40.0
47.587040802;12.167527881;484.6;2026-06-28T11:36:13.000Z;40.0
47.586980285;12.167546069;484.6;2026-06-28T11:36:14.000Z;40.0
47.586920774;12.167569203;484.6;2026-06-28T11:36:15.000Z;40.0
47.586860927;12.167589907;484.8;2026-06-28T11:36:16.000Z;40.0
47.586801918;12.167607173;485.0;2026-06-28T11:36:17.000Z;40.0
47.586739641;12.167620417;485.0;2026-06-28T11:36:18.000Z;40.0
47.58667686;12.167635085;485.0;2026-06-28T11:36:19.000Z;40.0
47.586614415;12.167649502;485.0;2026-06-28T11:36:20.000Z;40.0
47.586554317;12.167665176;485.0;2026-06-28T11:36:21.000Z;40.0
47.586493548;12.167680012;484.8;2026-06-28T11:36:22.000Z;40.0
47.586433785;12.167694429;484.8;2026-06-28T11:36:23.000Z;40.0
47.586372178;12.167712534;484.8;2026-06-28T11:36:24.000Z;40.0
47.586307218;12.16772804;484.6;2026-06-28T11:36:25.000Z;41.0
47.58623614;12.167738434;484.6;2026-06-28T11:36:26.000Z;41.0
47.586165145;12.167755533;484.6;2026-06-28T11:36:27.000Z;40.0
47.586092222;12.167775482;484.6;2026-06-28T11:36:28.000Z;40.0
47.586021647;12.167795263;484.4;2026-06-28T11:36:29.000Z;41.0
47.585951742;12.167812195;484.4;2026-06-28T11:36:30.000Z;41.0
47.58588234;12.16782921;484.2;2026-06-28T11:36:31.000Z;41.0
47.585816123;12.16784589;484.2;2026-06-28T11:36:32.000Z;41.0
47.585753258;12.167863743;484.2;2026-06-28T11:36:33.000Z;41.0
47.585690897;12.167882938;484.2;2026-06-28T11:36:34.000Z;41.0
47.585616549;12.167899115;484.2;2026-06-28T11:36:35.000Z;41.0
47.58555335;12.167912191;484.0;2026-06-28T11:36:36.000Z;41.0
47.585505405;12.167923758;484.0;2026-06-28T11:36:37.000Z;41.0
47.585434327;12.167945299;484.0;2026-06-28T11:36:38.000Z;41.0
47.585376827;12.167964159;483.8;2026-06-28T11:36:39.000Z;41.0
47.585331984;12.167978324;483.8;2026-06-28T11:36:40.000Z;41.0
47.585262079;12.167997435;483.8;2026-06-28T11:36:41.000Z;41.0
47.585213715;12.168008666;483.8;2026-06-28T11:36:42.000Z;41.0
47.585156467;12.168023251;483.8;2026-06-28T11:36:43.000Z;41.0
47.585087316;12.168039596;483.8;2026-06-28T11:36:44.000Z;41.0
47.585042054;12.168049151;483.8;2026-06-28T11:36:45.000Z;41.0
47.584975837;12.168064909;483.8;2026-06-28T11:36:46.000Z;41.0
47.584919762;12.168080164;483.8;2026-06-28T11:36:47.000Z;41.0
47.584876595;12.168091564;483.8;2026-06-28T11:36:48.000Z;41.0
47.58482689;12.168105394;483.8;2026-06-28T11:36:49.000Z;41.0
47.584771402;12.168113776;483.8;2026-06-28T11:36:50.000Z;41.0
47.584737875;12.168119894;483.8;2026-06-28T11:36:51.000Z;41.0
47.584695965;12.168130791;484.2;2026-06-28T11:36:52.000Z;41.0
47.584656486;12.168137748;484.4;2026-06-28T11:36:53.000Z;41.0
47.584620025;12.16813188;484.6;2026-06-28T11:36:54.000Z;41.0
47.584584653;12.168108914;484.6;2026-06-28T11:36:55.000Z;41.0
47.584551545;12.168083685;484.6;2026-06-28T11:36:56.000Z;41.0
47.584510138;12.168073794;484.8;2026-06-28T11:36:57.000Z;41.0
47.584478874;12.168077398;484.8;2026-06-28T11:36:58.000Z;41.0
47.584434114;12.168079996;484.8;2026-06-28T11:36:59.000Z;41.0
47.584389439;12.16808687;484.8;2026-06-28T11:37:00.000Z;41.0
47.584348619;12.16809609;484.8;2026-06-28T11:37:01.000Z;41.0
47.584311571;12.168100113;484.8;2026-06-28T11:37:02.000Z;41.0
47.584280223;12.168099191;484.6;2026-06-28T11:37:03.000Z;41.0
47.584235296;12.168098688;484.6;2026-06-28T11:37:04.000Z;41.0
47.584196487;12.168094581;484.6;2026-06-28T11:37:05.000Z;41.0
47.584157009;12.168092988;484.6;2026-06-28T11:37:06.000Z;41.0
47.584119122;12.168095754;484.6;2026-06-28T11:37:07.000Z;41.0
47.584082242;12.168101287;484.6;2026-06-28T11:37:08.000Z;41.0
47.5840519;12.168116961;484.6;2026-06-28T11:37:09.000Z;41.0
47.584027424;12.168130036;484.4;2026-06-28T11:37:10.000Z;41.0
47.583994064;12.168137329;484.4;2026-06-28T11:37:11.000Z;41.0
47.583950898;12.168140681;484.4;2026-06-28T11:37:12.000Z;41.0
47.583912928;12.168145878;484.4;2026-06-28T11:37:13.000Z;41.0
47.583876299;12.168154009;484.4;2026-06-28T11:37:14.000Z;41.0
47.583829444;12.168160798;484.4;2026-06-28T11:37:15.000Z;41.0
47.583789295;12.16816348;484.6;2026-06-28T11:37:16.000Z;41.0
47.583746798;12.168167504;484.6;2026-06-28T11:37:17.000Z;41.0
47.583705392;12.168173706;484.6;2026-06-28T11:37:18.000Z;41.0
47.583670523;12.168182088;484.6;2026-06-28T11:37:19.000Z;41.0
47.583649568;12.168199522;484.6;2026-06-28T11:37:20.000Z;41.0
47.583648143;12.168217376;484.6;2026-06-28T11:37:21.000Z;41.0
47.583655603;12.168240845;484.6;2026-06-28T11:37:22.000Z;41.0
47.583663817;12.168258866;484.6;2026-06-28T11:37:23.000Z;41.0
47.583666164;12.168277306;484.8;2026-06-28T11:37:24.000Z;41.0
47.583665494;12.168283174;484.8;2026-06-28T11:37:25.000Z;41.0
47.583662979;12.168281497;485.0;2026-06-28T11:37:26.000Z;41.0
47.583661135;12.168280324;485.2;2026-06-28T11:37:27.000Z;41.0
47.583661135;12.168280324;485.2;2026-06-28T11:37:28.000Z;41.0
47.583670691;12.168268589;485.0;2026-06-28T11:39:07.000Z;40.0
47.583677061;12.168253921;485.0;2026-06-28T11:39:08.000Z;40.0
47.583680833;12.168237073;485.0;2026-06-28T11:39:09.000Z;40.0
47.583673038;12.168213436;485.0;2026-06-28T11:39:10.000Z;40.0
47.583659794;12.16819969;485.0;2026-06-28T11:39:11.000Z;40.0
47.583637163;12.168185441;484.8;2026-06-28T11:39:12.000Z;40.0
47.583616963;12.168178149;484.8;2026-06-28T11:39:13.000Z;40.0
47.583597684;12.168173371;484.8;2026-06-28T11:39:14.000Z;40.0
47.583576394;12.168168258;484.8;2026-06-28T11:39:15.000Z;40.0
47.583555775;12.168162642;484.8;2026-06-28T11:39:16.000Z;40.0
47.583537251;12.168159625;484.8;2026-06-28T11:39:17.000Z;40.0
47.583513781;12.168160882;484.8;2026-06-28T11:39:18.000Z;40.0
47.583488217;12.168161971;484.6;2026-06-28T11:39:19.000Z;40.0
47.583461059;12.168168509;484.8;2026-06-28T11:39:20.000Z;40.0
47.5834365;12.16816742;484.8;2026-06-28T11:39:21.000Z;40.0
47.583388221;12.168161552;484.6;2026-06-28T11:39:22.000Z;40.0
47.583349915;12.168159205;484.6;2026-06-28T11:39:23.000Z;40.0
47.583315969;12.168163983;484.6;2026-06-28T11:39:24.000Z;40.0
47.583281267;12.168169264;484.6;2026-06-28T11:39:25.000Z;40.0
47.583254362;12.168168509;484.6;2026-06-28T11:39:26.000Z;40.0
47.583220499;12.168163229;484.6;2026-06-28T11:39:27.000Z;40.0
47.583186887;12.168159708;484.6;2026-06-28T11:39:28.000Z;40.0
47.583153527;12.168160295;484.6;2026-06-28T11:39:29.000Z;40.0
47.583120586;12.168164067;484.6;2026-06-28T11:39:30.000Z;40.0
47.583087478;12.168160966;484.4;2026-06-28T11:39:31.000Z;40.0
47.583053699;12.168153757;484.4;2026-06-28T11:39:32.000Z;40.0
47.583022602;12.168150656;484.4;2026-06-28T11:39:33.000Z;40.0
47.582991254;12.168155685;484.4;2026-06-28T11:39:34.000Z;40.0
47.582951523;12.168165408;484.4;2026-06-28T11:39:35.000Z;40.0
47.582922438;12.168167504;484.2;2026-06-28T11:39:36.000Z;40.0
47.582881702;12.168167001;484.2;2026-06-28T11:39:37.000Z;40.0
47.582853371;12.168165743;484.2;2026-06-28T11:39:38.000Z;40.0
47.582783382;12.168199271;484.2;2026-06-28T11:39:40.000Z;40.0
